"Contest ID","Contest Name","Location ID","Total Precincts","Precincts Reporting","Precincts Partially Reporting","Total Votes","Candidate ID","Candidate Name","Candidate Votes","Candidate Vote Percentage"
"1267","Secretary of State","28","53","53","0","27412","2432","Anna Beth Gorman","8244","30.00"
"1267","Secretary of State","29","10","10","0","3934","2433","Secretary of State John Thurston","3178","81.00"
"1267","Secretary of State","29","10","10","0","3934","2432","Anna Beth Gorman","756","19.00"
"1267","Secretary of State","30","17","17","0","5231","2433","Secretary of State John Thurston","3522","67.00"
"1267","Secretary of State","30","17","17","0","5231","2432","Anna Beth Gorman","1709","33.00"
"1267","Secretary of State","31","30","30","0","6798","2433","Secretary of State John Thurston","4705","69.00"
"1267","Secretary of State","31","30","30","0","6798","2432","Anna Beth Gorman","2093","31.00"
"1267","Secretary of State","32","11","11","0","8978","2433","Secretary of State John Thurston","5977","67.00"
"1267","Secretary of State","32","11","11","0","8978","2432","Anna Beth Gorman","3001","33.00"
"1267","Secretary of State","33","12","12","0","12630","2433","Secretary of State John Thurston","10421","83.00"
"1267","Secretary of State","33","12","12","0","12630","2432","Anna Beth Gorman","2209","17.00"
"1267","Secretary of State","34","29","29","0","5218","2433","Secretary of State John Thurston","4284","82.00"
"1267","Secretary of State","34","29","29","0","5218","2432","Anna Beth Gorman","934","18.00"
"1267","Secretary of State","35","36","36","0","3617","2433","Secretary of State John Thurston","2676","74.00"
"1267","Secretary of State","35","36","36","0","3617","2432","Anna Beth Gorman","941","26.00"
"1267","Secretary of State","36","28","28","0","11552","2433","Secretary of State John Thurston","7994","69.00"
"1267","Secretary of State","36","28","28","0","11552","2432","Anna Beth Gorman","3558","31.00"
"1267","Secretary of State","37","112","112","0","33920","2433","Secretary of State John Thurston","24172","71.00"
"1267","Secretary of State","37","112","112","0","33920","2432","Anna Beth Gorman","9748","29.00"
"1267","Secretary of State","38","16","16","0","3142","2433","Secretary of State John Thurston","2575","82.00"
"1267","Secretary of State","38","16","16","0","3142","2432","Anna Beth Gorman","567","18.00"
"1267","Secretary of State","39","17","17","0","6854","2433","Secretary of State John Thurston","5829","85.00"
"1267","Secretary of State","39","17","17","0","6854","2432","Anna Beth Gorman","1025","15.00"
"1267","Secretary of State","40","26","26","0","2914","2433","Secretary of State John Thurston","2524","87.00"
"1267","Secretary of State","40","26","26","0","2914","2432","Anna Beth Gorman","390","13.00"
"1267","Secretary of State","41","9","9","0","3600","2433","Secretary of State John Thurston","2896","80.00"
"1267","Secretary of State","41","9","9","0","3600","2432","Anna Beth Gorman","704","20.00"
"1267","Secretary of State","42","20","20","0","3785","2433","Secretary of State John Thurston","2930","77.00"
"1267","Secretary of State","42","20","20","0","3785","2432","Anna Beth Gorman","855","23.00"
"1267","Secretary of State","43","19","19","0","11215","2433","Secretary of State John Thurston","8632","77.00"
"1267","Secretary of State","43","19","19","0","11215","2432","Anna Beth Gorman","2583","23.00"
"1267","Secretary of State","44","19","19","0","5018","2433","Secretary of State John Thurston","4006","80.00"
"1267","Secretary of State","44","19","19","0","5018","2432","Anna Beth Gorman","1012","20.00"
"1267","Secretary of State","45","55","55","0","17437","2433","Secretary of State John Thurston","13481","77.00"
"1267","Secretary of State","45","55","55","0","17437","2432","Anna Beth Gorman","3956","23.00"
"1267","Secretary of State","46","230","230","0","69866","2433","Secretary of State John Thurston","37663","54.00"
"1267","Secretary of State","46","230","230","0","69866","2432","Anna Beth Gorman","32203","46.00"
"1267","Secretary of State","47","13","13","0","17616","2433","Secretary of State John Thurston","14099","80.00"
"1267","Secretary of State","47","13","13","0","17616","2432","Anna Beth Gorman","3517","20.00"
"1267","Secretary of State","48","45","45","0","4534","2433","Secretary of State John Thurston","3743","83.00"
"1267","Secretary of State","48","45","45","0","4534","2432","Anna Beth Gorman","791","17.00"
"1267","Secretary of State","49","11","11","0","15383","2433","Secretary of State John Thurston","12215","79.00"
"1267","Secretary of State","49","11","11","0","15383","2432","Anna Beth Gorman","3168","21.00"
"1267","Secretary of State","50","15","15","0","3093","2433","Secretary of State John Thurston","2639","85.00"
"1267","Secretary of State","50","15","15","0","3093","2432","Anna Beth Gorman","454","15.00"
"1267","Secretary of State","51","25","25","0","5997","2433","Secretary of State John Thurston","4955","83.00"
"1267","Secretary of State","51","25","25","0","5997","2432","Anna Beth Gorman","1042","17.00"
"1267","Secretary of State","52","15","15","0","5012","2433","Secretary of State John Thurston","2532","51.00"
"1267","Secretary of State","52","15","15","0","5012","2432","Anna Beth Gorman","2480","49.00"
"1267","Secretary of State","53","9","9","0","1960","2433","Secretary of State John Thurston","982","50.00"
"1267","Secretary of State","53","9","9","0","1960","2432","Anna Beth Gorman","978","50.00"
"1267","Secretary of State","54","20","20","0","2054","2433","Secretary of State John Thurston","1357","66.00"
"1267","Secretary of State","54","20","20","0","2054","2432","Anna Beth Gorman","697","34.00"
"1267","Secretary of State","55","16","16","0","2180","2433","Secretary of State John Thurston","1226","56.00"
"1267","Secretary of State","55","16","16","0","2180","2432","Anna Beth Gorman","954","44.00"
"1267","Secretary of State","56","1","1","0","4218","2432","Anna Beth Gorman","2279","54.00"
"1267","Secretary of State","56","1","1","0","4218","2433","Secretary of State John Thurston","1939","46.00"
"1267","Secretary of State","57","30","30","0","4439","2433","Secretary of State John Thurston","3327","75.00"
"1267","Secretary of State","57","30","30","0","4439","2432","Anna Beth Gorman","1112","25.00"
"1267","Secretary of State","58","24","24","0","2640","2433","Secretary of State John Thurston","2211","84.00"
"1267","Secretary of State","58","24","24","0","2640","2432","Anna Beth Gorman","429","16.00"
"1267","Secretary of State","59","32","32","0","6252","2433","Secretary of State John Thurston","5352","86.00"
"1267","Secretary of State","59","32","32","0","6252","2432","Anna Beth Gorman","900","14.00"
"1267","Secretary of State","60","21","21","0","2859","2433","Secretary of State John Thurston","1581","55.00"
"1267","Secretary of State","60","21","21","0","2859","2432","Anna Beth Gorman","1278","45.00"
"1267","Secretary of State","61","26","26","0","2728","2433","Secretary of State John Thurston","2042","75.00"
"1267","Secretary of State","61","26","26","0","2728","2432","Anna Beth Gorman","686","25.00"
"1267","Secretary of State","62","34","34","0","10438","2433","Secretary of State John Thurston","8420","81.00"
"1267","Secretary of State","62","34","34","0","10438","2432","Anna Beth Gorman","2018","19.00"
"1267","Secretary of State","63","34","34","0","9966","2433","Secretary of State John Thurston","8519","85.00"
"1267","Secretary of State","63","34","34","0","9966","2432","Anna Beth Gorman","1447","15.00"
"1267","Secretary of State","64","45","45","0","4005","2433","Secretary of State John Thurston","2952","74.00"
"1267","Secretary of State","64","45","45","0","4005","2432","Anna Beth Gorman","1053","26.00"
"1267","Secretary of State","65","92","92","0","24034","2433","Secretary of State John Thurston","19689","82.00"
"1267","Secretary of State","65","92","92","0","24034","2432","Anna Beth Gorman","4345","18.00"
"1267","Secretary of State","66","36","36","0","6234","2433","Secretary of State John Thurston","5013","80.00"
"1267","Secretary of State","66","36","36","0","6234","2432","Anna Beth Gorman","1221","20.00"
"1267","Secretary of State","67","28","28","0","5227","2433","Secretary of State John Thurston","4304","82.00"
"1267","Secretary of State","67","28","28","0","5227","2432","Anna Beth Gorman","923","18.00"
"1267","Secretary of State","68","42","42","0","42832","2433","Secretary of State John Thurston","31831","74.00"
"1267","Secretary of State","68","42","42","0","42832","2432","Anna Beth Gorman","11001","26.00"
"1267","Secretary of State","69","17","17","0","3759","2433","Secretary of State John Thurston","2969","79.00"
"1267","Secretary of State","69","17","17","0","3759","2432","Anna Beth Gorman","790","21.00"
"1267","Secretary of State","70","19","19","0","3022","2433","Secretary of State John Thurston","2476","82.00"
"1267","Secretary of State","70","19","19","0","3022","2432","Anna Beth Gorman","546","18.00"
"1267","Secretary of State","71","49","49","0","5250","2433","Secretary of State John Thurston","4196","80.00"
"1267","Secretary of State","71","49","49","0","5250","2432","Anna Beth Gorman","1054","20.00"
"1267","Secretary of State","72","11","11","0","6954","2433","Secretary of State John Thurston","5297","76.00"
"1267","Secretary of State","72","11","11","0","6954","2432","Anna Beth Gorman","1657","24.00"
"1267","Secretary of State","73","10","10","0","5735","2433","Secretary of State John Thurston","4524","79.00"
"1267","Secretary of State","73","10","10","0","5735","2432","Anna Beth Gorman","1211","21.00"
"1267","Secretary of State","74","31","31","0","9778","2433","Secretary of State John Thurston","7485","77.00"
"1267","Secretary of State","74","31","31","0","9778","2432","Anna Beth Gorman","2293","23.00"
"1267","Secretary of State","75","52","52","0","32580","2433","Secretary of State John Thurston","22657","70.00"
"1267","Secretary of State","75","52","52","0","32580","2432","Anna Beth Gorman","9923","30.00"
"553","Commissioner of State Lands","1","131","131","0","121503","1068","Darlene Goldi Gaines","65454","54.00"
"553","Commissioner of State Lands","1","131","131","0","121503","1069","Tommy Land Commissioner of State Lands","56049","46.00"
"553","Commissioner of State Lands","2","21","21","0","6137","1069","Tommy Land Commissioner of State Lands","5052","82.00"
"553","Commissioner of State Lands","2","21","21","0","6137","1068","Darlene Goldi Gaines","1085","18.00"
"553","Commissioner of State Lands","3","18","18","0","6938","1069","Tommy Land Commissioner of State Lands","4320","62.00"
"553","Commissioner of State Lands","3","18","18","0","6938","1068","Darlene Goldi Gaines","2618","38.00"
"553","Commissioner of State Lands","4","55","55","0","22162","1069","Tommy Land Commissioner of State Lands","17686","80.00"
"553","Commissioner of State Lands","4","55","55","0","22162","1068","Darlene Goldi Gaines","4476","20.00"
"553","Commissioner of State Lands","5","28","28","0","4547","1069","Tommy Land Commissioner of State Lands","3813","84.00"
"553","Commissioner of State Lands","5","28","28","0","4547","1068","Darlene Goldi Gaines","734","16.00"
"553","Commissioner of State Lands","6","13","13","0","2438","1069","Tommy Land Commissioner of State Lands","1718","70.00"
"553","Commissioner of State Lands","6","13","13","0","2438","1068","Darlene Goldi Gaines","720","30.00"
"553","Commissioner of State Lands","7","21","21","0","5928","1069","Tommy Land Commissioner of State Lands","3669","62.00"
"553","Commissioner of State Lands","7","21","21","0","5928","1068","Darlene Goldi Gaines","2259","38.00"
"553","Commissioner of State Lands","8","9","9","0","2026","1069","Tommy Land Commissioner of State Lands","1405","69.00"
"553","Commissioner of State Lands","8","9","9","0","2026","1068","Darlene Goldi Gaines","621","31.00"
"553","Commissioner of State Lands","9","117","117","0","89182","1069","Tommy Land Commissioner of State Lands","61210","69.00"
"553","Commissioner of State Lands","9","117","117","0","89182","1068","Darlene Goldi Gaines","27972","31.00"
"553","Commissioner of State Lands","10","18","18","0","10631","1069","Tommy Land Commissioner of State Lands","5552","52.00"
"553","Commissioner of State Lands","10","18","18","0","10631","1068","Darlene Goldi Gaines","5079","48.00"
"553","Commissioner of State Lands","11","17","17","0","3894","1069","Tommy Land Commissioner of State Lands","3205","82.00"
"553","Commissioner of State Lands","11","17","17","0","3894","1068","Darlene Goldi Gaines","689","18.00"
"553","Commissioner of State Lands","12","31","31","0","5911","1069","Tommy Land Commissioner of State Lands","4835","82.00"
"553","Commissioner of State Lands","12","31","31","0","5911","1068","Darlene Goldi Gaines","1076","18.00"
"553","Commissioner of State Lands","13","170","170","0","16726","1068","Darlene Goldi Gaines","9166","55.00"
"553","Commissioner of State Lands","13","170","170","0","16726","1069","Tommy Land Commissioner of State Lands","7560","45.00"
"553","Commissioner of State Lands","14","11","11","0","3671","1069","Tommy Land Commissioner of State Lands","3170","86.00"
"553","Commissioner of State Lands","14","11","11","0","3671","1068","Darlene Goldi Gaines","501","14.00"
"553","Commissioner of State Lands","15","24","24","0","4542","1069","Tommy Land Commissioner of State Lands","3401","75.00"
"553","Commissioner of State Lands","15","24","24","0","4542","1068","Darlene Goldi Gaines","1141","25.00"
"553","Commissioner of State Lands","16","21","21","0","4897","1069","Tommy Land Commissioner of State Lands","3800","78.00"
"553","Commissioner of State Lands","16","21","21","0","4897","1068","Darlene Goldi Gaines","1097","22.00"
"553","Commissioner of State Lands","17","54","54","0","39653","1069","Tommy Land Commissioner of State Lands","27691","70.00"
"553","Commissioner of State Lands","17","54","54","0","39653","1068","Darlene Goldi Gaines","11962","30.00"
"553","Commissioner of State Lands","18","14","14","0","2533","1069","Tommy Land Commissioner of State Lands","1803","71.00"
"553","Commissioner of State Lands","18","14","14","0","2533","1068","Darlene Goldi Gaines","730","29.00"
"553","Commissioner of State Lands","19","5","5","0","1571","1069","Tommy Land Commissioner of State Lands","1265","81.00"
"553","Commissioner of State Lands","19","5","5","0","1571","1068","Darlene Goldi Gaines","306","19.00"
"553","Commissioner of State Lands","20","16","16","0","8346","1069","Tommy Land Commissioner of State Lands","5373","64.00"
"553","Commissioner of State Lands","20","16","16","0","8346","1068","Darlene Goldi Gaines","2973","36.00"
"553","Commissioner of State Lands","21","11","11","0","11431","1069","Tommy Land Commissioner of State Lands","9375","82.00"
"553","Commissioner of State Lands","21","11","11","0","11431","1068","Darlene Goldi Gaines","2056","18.00"
"553","Commissioner of State Lands","22","25","25","0","1932","1069","Tommy Land Commissioner of State Lands","1323","68.00"
"553","Commissioner of State Lands","22","25","25","0","1932","1068","Darlene Goldi Gaines","609","32.00"
"553","Commissioner of State Lands","23","14","14","0","6014","1069","Tommy Land Commissioner of State Lands","4293","71.00"
"553","Commissioner of State Lands","23","14","14","0","6014","1068","Darlene Goldi Gaines","1721","29.00"
"553","Commissioner of State Lands","24","30","30","0","5432","1069","Tommy Land Commissioner of State Lands","4183","77.00"
"553","Commissioner of State Lands","24","30","30","0","5432","1068","Darlene Goldi Gaines","1249","23.00"
"553","Commissioner of State Lands","25","12","12","0","3390","1068","Darlene Goldi Gaines","1721","51.00"
"553","Commissioner of State Lands","25","12","12","0","3390","1069","Tommy Land Commissioner of State Lands","1669","49.00"
"553","Commissioner of State Lands","26","17","17","0","2666","1069","Tommy Land Commissioner of State Lands","2302","86.00"
"553","Commissioner of State Lands","26","17","17","0","2666","1068","Darlene Goldi Gaines","364","14.00"
"553","Commissioner of State Lands","27","12","12","0","5500","1069","Tommy Land Commissioner of State Lands","4471","81.00"
"553","Commissioner of State Lands","27","12","12","0","5500","1068","Darlene Goldi Gaines","1029","19.00"
"553","Commissioner of State Lands","28","53","53","0","27294","1069","Tommy Land Commissioner of State Lands","19542","72.00"
"553","Commissioner of State Lands","28","53","53","0","27294","1068","Darlene Goldi Gaines","7752","28.00"
"553","Commissioner of State Lands","29","10","10","0","3908","1069","Tommy Land Commissioner of State Lands","3196","82.00"
"553","Commissioner of State Lands","29","10","10","0","3908","1068","Darlene Goldi Gaines","712","18.00"
"553","Commissioner of State Lands","30","17","17","0","5200","1069","Tommy Land Commissioner of State Lands","3523","68.00"
"553","Commissioner of State Lands","30","17","17","0","5200","1068","Darlene Goldi Gaines","1677","32.00"
"553","Commissioner of State Lands","31","30","30","0","6738","1069","Tommy Land Commissioner of State Lands","4747","70.00"
"553","Commissioner of State Lands","31","30","30","0","6738","1068","Darlene Goldi Gaines","1991","30.00"
"553","Commissioner of State Lands","32","11","11","0","8957","1069","Tommy Land Commissioner of State Lands","6052","68.00"
"553","Commissioner of State Lands","32","11","11","0","8957","1068","Darlene Goldi Gaines","2905","32.00"
"553","Commissioner of State Lands","33","12","12","0","12614","1069","Tommy Land Commissioner of State Lands","10555","84.00"
"553","Commissioner of State Lands","33","12","12","0","12614","1068","Darlene Goldi Gaines","2059","16.00"
"553","Commissioner of State Lands","34","29","29","0","5257","1069","Tommy Land Commissioner of State Lands","4374","83.00"
"553","Commissioner of State Lands","34","29","29","0","5257","1068","Darlene Goldi Gaines","883","17.00"
"553","Commissioner of State Lands","35","36","36","0","3597","1069","Tommy Land Commissioner of State Lands","2696","75.00"
"553","Commissioner of State Lands","35","36","36","0","3597","1068","Darlene Goldi Gaines","901","25.00"
"553","Commissioner of State Lands","36","28","28","0","11499","1069","Tommy Land Commissioner of State Lands","8202","71.00"
"553","Commissioner of State Lands","36","28","28","0","11499","1068","Darlene Goldi Gaines","3297","29.00"
"553","Commissioner of State Lands","37","112","112","0","33588","1069","Tommy Land Commissioner of State Lands","24306","72.00"
"553","Commissioner of State Lands","37","112","112","0","33588","1068","Darlene Goldi Gaines","9282","28.00"
"553","Commissioner of State Lands","38","16","16","0","3125","1069","Tommy Land Commissioner of State Lands","2606","83.00"
"553","Commissioner of State Lands","38","16","16","0","3125","1068","Darlene Goldi Gaines","519","17.00"
"553","Commissioner of State Lands","39","17","17","0","6828","1069","Tommy Land Commissioner of State Lands","5840","86.00"
"553","Commissioner of State Lands","39","17","17","0","6828","1068","Darlene Goldi Gaines","988","14.00"
"553","Commissioner of State Lands","40","26","26","0","2878","1069","Tommy Land Commissioner of State Lands","2507","87.00"
"553","Commissioner of State Lands","40","26","26","0","2878","1068","Darlene Goldi Gaines","371","13.00"
"553","Commissioner of State Lands","41","9","9","0","3532","1069","Tommy Land Commissioner of State Lands","2934","83.00"
"553","Commissioner of State Lands","41","9","9","0","3532","1068","Darlene Goldi Gaines","598","17.00"
"553","Commissioner of State Lands","42","20","20","0","3741","1069","Tommy Land Commissioner of State Lands","2913","78.00"
"553","Commissioner of State Lands","42","20","20","0","3741","1068","Darlene Goldi Gaines","828","22.00"
"553","Commissioner of State Lands","43","19","19","0","11197","1069","Tommy Land Commissioner of State Lands","8753","78.00"
"553","Commissioner of State Lands","43","19","19","0","11197","1068","Darlene Goldi Gaines","2444","22.00"
"553","Commissioner of State Lands","44","19","19","0","4997","1069","Tommy Land Commissioner of State Lands","4038","81.00"
"553","Commissioner of State Lands","44","19","19","0","4997","1068","Darlene Goldi Gaines","959","19.00"
"553","Commissioner of State Lands","45","55","55","0","17336","1069","Tommy Land Commissioner of State Lands","13727","79.00"
"553","Commissioner of State Lands","45","55","55","0","17336","1068","Darlene Goldi Gaines","3609","21.00"
"553","Commissioner of State Lands","46","230","230","0","69453","1069","Tommy Land Commissioner of State Lands","38895","56.00"
"553","Commissioner of State Lands","46","230","230","0","69453","1068","Darlene Goldi Gaines","30558","44.00"
"553","Commissioner of State Lands","47","13","13","0","17360","1069","Tommy Land Commissioner of State Lands","14151","82.00"
"553","Commissioner of State Lands","47","13","13","0","17360","1068","Darlene Goldi Gaines","3209","18.00"
"553","Commissioner of State Lands","48","45","45","0","4544","1069","Tommy Land Commissioner of State Lands","3792","83.00"
"553","Commissioner of State Lands","48","45","45","0","4544","1068","Darlene Goldi Gaines","752","17.00"
"553","Commissioner of State Lands","49","11","11","0","15470","1069","Tommy Land Commissioner of State Lands","12452","80.00"
"553","Commissioner of State Lands","49","11","11","0","15470","1068","Darlene Goldi Gaines","3018","20.00"
"553","Commissioner of State Lands","50","15","15","0","3019","1069","Tommy Land Commissioner of State Lands","2586","86.00"
"553","Commissioner of State Lands","50","15","15","0","3019","1068","Darlene Goldi Gaines","433","14.00"
"553","Commissioner of State Lands","51","25","25","0","5991","1069","Tommy Land Commissioner of State Lands","5030","84.00"
"553","Commissioner of State Lands","51","25","25","0","5991","1068","Darlene Goldi Gaines","961","16.00"
"553","Commissioner of State Lands","52","15","15","0","4998","1069","Tommy Land Commissioner of State Lands","2602","52.00"
"553","Commissioner of State Lands","52","15","15","0","4998","1068","Darlene Goldi Gaines","2396","48.00"
"553","Commissioner of State Lands","53","9","9","0","1925","1069","Tommy Land Commissioner of State Lands","980","51.00"
"553","Commissioner of State Lands","53","9","9","0","1925","1068","Darlene Goldi Gaines","945","49.00"
"553","Commissioner of State Lands","54","20","20","0","2047","1069","Tommy Land Commissioner of State Lands","1391","68.00"
"553","Commissioner of State Lands","54","20","20","0","2047","1068","Darlene Goldi Gaines","656","32.00"
"553","Commissioner of State Lands","55","16","16","0","2110","1069","Tommy Land Commissioner of State Lands","1281","61.00"
"553","Commissioner of State Lands","55","16","16","0","2110","1068","Darlene Goldi Gaines","829","39.00"
"553","Commissioner of State Lands","56","1","1","0","4113","1068","Darlene Goldi Gaines","2199","53.00"
"553","Commissioner of State Lands","56","1","1","0","4113","1069","Tommy Land Commissioner of State Lands","1914","47.00"
"553","Commissioner of State Lands","57","30","30","0","4419","1069","Tommy Land Commissioner of State Lands","3401","77.00"
"553","Commissioner of State Lands","57","30","30","0","4419","1068","Darlene Goldi Gaines","1018","23.00"
"553","Commissioner of State Lands","58","24","24","0","2609","1069","Tommy Land Commissioner of State Lands","2202","84.00"
"553","Commissioner of State Lands","58","24","24","0","2609","1068","Darlene Goldi Gaines","407","16.00"
"553","Commissioner of State Lands","59","32","32","0","6238","1069","Tommy Land Commissioner of State Lands","5376","86.00"
"553","Commissioner of State Lands","59","32","32","0","6238","1068","Darlene Goldi Gaines","862","14.00"
"553","Commissioner of State Lands","60","21","21","0","2969","1069","Tommy Land Commissioner of State Lands","1702","57.00"
"553","Commissioner of State Lands","60","21","21","0","2969","1068","Darlene Goldi Gaines","1267","43.00"
"553","Commissioner of State Lands","61","26","26","0","2717","1069","Tommy Land Commissioner of State Lands","2081","77.00"
"553","Commissioner of State Lands","61","26","26","0","2717","1068","Darlene Goldi Gaines","636","23.00"
"553","Commissioner of State Lands","62","34","34","0","10374","1069","Tommy Land Commissioner of State Lands","8485","82.00"
"553","Commissioner of State Lands","62","34","34","0","10374","1068","Darlene Goldi Gaines","1889","18.00"
"553","Commissioner of State Lands","63","34","34","0","9944","1069","Tommy Land Commissioner of State Lands","8628","87.00"
"553","Commissioner of State Lands","63","34","34","0","9944","1068","Darlene Goldi Gaines","1316","13.00"
"553","Commissioner of State Lands","64","45","45","0","3993","1069","Tommy Land Commissioner of State Lands","2934","73.00"
"553","Commissioner of State Lands","64","45","45","0","3993","1068","Darlene Goldi Gaines","1059","27.00"
"553","Commissioner of State Lands","65","92","92","0","23991","1069","Tommy Land Commissioner of State Lands","19982","83.00"
"553","Commissioner of State Lands","65","92","92","0","23991","1068","Darlene Goldi Gaines","4009","17.00"
"553","Commissioner of State Lands","66","36","36","0","6201","1069","Tommy Land Commissioner of State Lands","5058","82.00"
"553","Commissioner of State Lands","66","36","36","0","6201","1068","Darlene Goldi Gaines","1143","18.00"
"553","Commissioner of State Lands","67","28","28","0","5213","1069","Tommy Land Commissioner of State Lands","4328","83.00"
"553","Commissioner of State Lands","67","28","28","0","5213","1068","Darlene Goldi Gaines","885","17.00"
"553","Commissioner of State Lands","68","42","42","0","42409","1069","Tommy Land Commissioner of State Lands","32118","76.00"
"553","Commissioner of State Lands","68","42","42","0","42409","1068","Darlene Goldi Gaines","10291","24.00"
"553","Commissioner of State Lands","69","17","17","0","3714","1069","Tommy Land Commissioner of State Lands","3002","81.00"
"553","Commissioner of State Lands","69","17","17","0","3714","1068","Darlene Goldi Gaines","712","19.00"
"553","Commissioner of State Lands","70","19","19","0","3032","1069","Tommy Land Commissioner of State Lands","2495","82.00"
"553","Commissioner of State Lands","70","19","19","0","3032","1068","Darlene Goldi Gaines","537","18.00"
"553","Commissioner of State Lands","71","49","49","0","5266","1069","Tommy Land Commissioner of State Lands","4278","81.00"
